timestamp,accX,accY,accZ
2.0,-4.94,-1.76,9.68
15.0,-3.62,-1.4,7.91
28.0,-3.41,-1.58,9.23
41.0,-2.11,-1.41,9.78
54.0,-1.31,-1.08,10.02
67.0,-1.32,-0.91,9.15
79.0,-1.57,-1.24,8.9
92.0,-1.28,-1.81,9.53
105.0,0.02,-2.18,10.39
118.0,2.12,-2.26,11.52
131.0,4.09,-1.86,12.17
144.0,5.09,-1.37,11.7
157.0,5.06,-1.09,10.62
170.0,4.2,-1.24,9.71
182.0,3.28,-1.74,9.45
195.0,2.64,-2.33,9.65
208.0,2.68,-2.7,10.05
221.0,3.26,-2.64,10.27
234.0,4.57,-2.2,10.0
247.0,6.14,-1.52,9.8
260.0,6.98,-0.94,9.45
272.0,7.02,-0.73,8.85
285.0,6.67,-0.89,8.61
298.0,6.29,-1.26,9.1
311.0,6.16,-1.6,9.61
324.0,6.11,-1.61,9.71
337.0,6.08,-1.49,9.51
350.0,5.97,-1.45,9.28
362.0,5.71,-1.71,9.73
375.0,5.19,-2.15,10.4
388.0,4.42,-2.3,10.25
401.0,3.58,-2.32,9.85
414.0,2.86,-2.4,9.75
427.0,1.95,-2.64,9.98
440.0,1.09,-2.86,10.42
452.0,0.26,-3.02,10.61
465.0,-0.47,-3.04,10.74
478.0,-1.12,-2.95,10.62
491.0,-1.84,-2.8,10.38
504.0,-2.56,-2.63,10.02
517.0,-3.29,-2.55,9.94
530.0,-3.93,-2.45,10.01
542.0,-4.44,-2.3,10.08
555.0,-4.91,-2.15,10.06
568.0,-5.28,-1.96,9.96
581.0,-5.58,-1.7,9.74
594.0,-5.72,-1.35,9.37
607.0,-6.04,-1.02,9.0
620.0,-6.4,-0.92,8.81
633.0,-6.62,-1.1,8.97
645.0,-6.53,-1.38,9.29
658.0,-6.22,-1.58,9.65
671.0,-5.86,-1.71,10.01
684.0,-5.59,-1.67,10.09
697.0,-5.46,-1.7,9.89
710.0,-5.39,-1.7,9.56
723.0,-5.16,-1.67,9.38
736.0,-4.77,-1.66,9.45
748.0,-4.37,-1.64,9.31
761.0,-4.11,-1.67,9.01
774.0,-3.72,-1.74,8.85
787.0,-2.95,-1.75,9.01
800.0,-2.13,-1.73,9.28
813.0,-1.36,-1.79,9.37
826.0,-0.5,-1.83,9.5
839.0,0.58,-1.87,9.82
851.0,1.81,-1.89,10.35
864.0,2.85,-1.84,10.72
877.0,3.85,-1.89,10.9
890.0,5.09,-1.76,10.69
903.0,5.69,-1.7,10.16
916.0,6.52,-1.96,10.21
929.0,7.7,-2.29,11.22
941.0,8.5,-2.58,11.97
954.0,8.32,-2.82,11.82
967.0,7.28,-3.23,11.4
980.0,6.43,-3.62,11.34
993.0,6.39,-3.8,11.8
1006.0,6.52,-3.74,12.14
1019.0,6.02,-3.51,11.36
1031.0,5.42,-3.09,10.19
